#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
79,"Fire in Your New Shoes (feat. Martina Sorbara)","Kaskade,Martina Sorbara",128,7A,60,2025-10-08,02:39,38,"edm, ","Dynasty",2010-00-00,81,6,0,74,0,0,-6,D Minor,4,1ZHeBhh56eqc7RKC4RnOBw,USUS11000140
80,"Pumped Up Kicks","Foster The People",128,4A,71,2025-10-08,03:59,87,"","Torches",2011-05-23,73,14,12,97,0,10,-6,F Minor,4,7w87IxuO7BDcJ3YUqCyMTT,USSM11002931
81,"Come Around","M.I.A.,Timbaland",120,4B,85,2025-10-09,03:54,59,"","Kala",2007-08-20,85,31,0,85,0,70,-7,G#/A♭ Major,4,7iO8C8WokR1folp9mPdN2t,USUM70722797
82,"Do I Wanna Know?","Arctic Monkeys",85,7B,53,2025-10-08,04:32,89,"indie, garage rock","AM",2013-09-09,55,19,0,41,0,20,-8,F Major,4,5FVd6KXrgO9B3JPmC8OPst,GBCEL1300362
83,"hometown","cleopatrick",139,6A,83,2025-10-09,04:16,0,"","hometown",2017-10-25,32,0,0,36,0,0,-4,G Minor,4,2kFKIFc5RSTlhuGed6ZNZ7,CAI371713378
84,"Bloodfeather","Highly Suspect",98,8A,79,2025-10-09,03:54,56,"post-grunge","Mister Asylum",2015-07-17,55,0,0,40,0,10,-6,A Minor,4,66Avcq6c51vcMGXLzHH5d7,QMCE31500246
85,"You Never Know","KNGDAVD",118,4B,86,2025-10-09,03:29,0,"","You Never Know",2017-09-06,73,1,0,49,0,10,-4,G#/A♭ Major,4,0nZ6HACRLdfSPBawj166fV,TCADF1772044
86,"Anybody Else","JP Saxe",76,12A,52,2025-10-09,03:36,0,"","Anybody Else",2017-10-06,67,1,3,30,0,20,-7,C♯/D♭ Minor,4,1zi38GzmpovisMBKoHud87,QM6P41744806
87,"Scared","MOTHICA",100,8B,52,2025-10-09,02:51,0,"","Mythic - EP",2015-12-11,76,7,0,20,0,30,-8,C Major,4,3u379oFjhypZHxwiu5kKv5,ushm81561096
88,"Scary Love","The Neighbourhood",112,4A,64,2025-10-09,03:43,0,"","Scary Love",2017-12-04,59,0,7,14,0,10,-6,F Minor,4,3kl0x96aqexH75Xukmz2Mo,USSM11709908
89,"Wires","The Neighbourhood",146,6A,59,2025-10-09,03:12,46,"","I'm Sorry...",2012-08-07,55,0,33,28,0,30,-6,G Minor,4,4ObATYHHvXXlJJQ4rPKU2s,USSM11204648
90,"Howling At The Moon","Phantogram",100,9A,97,2025-10-09,03:58,46,"","Voices",2014-02-18,60,2,0,15,0,20,-1,E Minor,4,00RYw42tKwXecTaVay3BKl,USUM71318567
91,"Fresh Blood","Eels",96,8B,92,2025-10-09,04:25,0,"","Hombre Lobo",2009-06-02,67,32,76,73,0,0,-4,C Major,4,62N9FbD1RdoEJ8f3KTIPyZ,USZXT0907782
92,"ALL UP IN YOUR MIND","Beyoncé",136,11B,58,2025-10-12,02:49,60,"","RENAISSANCE",2022-07-29,74,7,0,8,0,10,-7,A Major,4,3k4CoiIQXiNBrwrmbBMDxj,USSM12206241
93,"LEVII'S JEANS","Beyoncé,Post Malone",116,3B,43,2025-10-12,04:17,64,"","COWBOY CARTER",2024-03-29,76,30,0,33,0,10,-7,C♯/D♭ Major,4,2UDARQiksl207HcSduDpov,USSM12402718
94,"bad for you","George Barnett",120,8A,79,2025-10-12,01:54,13,"","bad for you",2020-04-10,55,2,0,61,0,70,-6,A Minor,4,2W9vcJ0yPL7YtFMNemZX9u,QZ8GX1700805
95,"On The Floor","Jennifer Lopez,Pitbull",130,2A,78,2025-10-18,04:44,85,"","Love?",2011-04-29,73,11,0,57,0,0,-5,D#/E♭ Minor,4,3C0nOe05EIt1390bVABLyN,USUM71104034
96,"Glad You Came","The Wanted",127,6A,85,2025-10-18,03:17,79,"","Battleground (Deluxe Edition)",2011-01-01,72,3,0,45,0,10,-4,G Minor,4,5yDL13y5giogKs2fSNf7sj,GBUM71104495
97,"Get Up (Rattle) [feat. Far East Movement] - Vocal Edit","Bingo Players,Far East Movement",128,9B,99,2025-10-18,02:46,74,"big room, ","Get Up (Rattle) [feat. Far East Movement]",2012-12-08,80,2,0,72,0,30,-3,G Major,4,3wLPRjw2XQpmowqXUXb3UF,NLC281211858
98,"High On Your Love","K7",97,4B,69,2025-10-18,03:19,3,"freestyle","The King's Agenda",2009-03-26,82,3,0,89,0,10,-7,G#/A♭ Major,4,1908ZLKYT5zDCUrU5eFYGn,uscgj0918568
99,"Make That Money","K7",106,3B,79,2025-10-18,04:15,15,"freestyle","The King's Agenda",2009-03-26,92,4,0,83,0,10,-7,C♯/D♭ Major,4,264rF96MS92w4hp01Hd1z8,uscgj0918570
100,"No Broke Boys","Disco Lines,Tinashe",131,12A,83,2025-10-18,02:43,92,"stutter house, alternative r&b","No Broke Boys",2025-06-06,77,34,11,96,0,0,-7,C♯/D♭ Minor,4,3cZajhyr8LmtPfHZ9296tj,USAT22504362
