#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
11,"Beep","The Pussycat Dolls,will.i.am",104,9B,75,2025-03-02,03:49,57,"","PCD",2005-01-01,94,1,0,52,0,10,-6,G Major,4,5TXNLJ2EENAt3Tf9MX4kT2,USUM70501898
12,"Lucky Strike","Maroon 5",144,10A,74,2025-03-02,03:05,57,"pop","Overexposed (Deluxe)",2012-01-01,67,0,0,43,0,10,-5,B Minor,4,5b2aMqcSeAMlDptX6EjE7m,USUM71204772
13,"How Many Licks? (feat. Sisqo)","Lil' Kim,Sisqo",105,3A,85,2025-03-02,03:52,58,"east coast hip hop, ","The Notorious K.I.M.",2000-06-16,78,5,0,65,10,30,-3,A#/B♭ Minor,4,5jv3QxL0MFswzM1UJ2qQJM,USAT20001914
14,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Ty Dolla $ign,The Weeknd,Wiz Khalifa,Mustard",122,12A,33,2025-03-02,04:02,82,"trap soul, ","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",2014-06-10,81,22,0,21,10,10,-9,C♯/D♭ Minor,4,7t2bFihaDvhIrd2gn2CWJO,USAT21401391
15,"Too Close","Next",100,9B,40,2025-03-02,04:19,69,"r&b","Rated Next",1997-09-30,85,1,0,75,0,20,-10,G Major,4,5IFCyWplye09HytIP80RCF,USAR19700121
16,"Grind With Me","Pretty Ricky",137,3B,54,2025-03-02,03:57,68,"r&b","Bluestars",2005-05-17,70,0,0,19,0,10,-6,C♯/D♭ Major,4,3B7i9OKRRmIsSBHEbJz58Y,USAT20502447
17,"Wicked Games","The Weeknd",114,11B,57,2025-03-02,05:25,75,"","House Of Balloons (Original)",2011-03-21,61,2,0,26,0,30,-7,A Major,4,00aqkszH1FdUiJJWvX6iEl,USUM72104140
18,"The Zone","The Weeknd,Drake",140,2A,52,2025-03-02,06:58,56,"rap","Trilogy",2012-11-13,44,26,0,25,10,10,-8,D#/E♭ Minor,4,46X8c9qJzpBLYcos3OX0CE,USUM71212052
19,"Lonely Star","The Weeknd",158,10B,62,2025-03-02,05:49,59,"","Thursday (Original)",2011-08-18,48,27,3,17,0,40,-9,D Major,4,5JpSjNcjuP8L9QrYmv3xcn,USUM72111895
20,"Outside","The Weeknd",140,5A,45,2025-03-02,04:20,46,"","Trilogy",2012-11-13,56,70,0,27,0,40,-9,C Minor,4,1yhDPgIPGoe3Bf8wRsK4u7,USUM71212140
21,"Strawberry Bubblegum","Justin Timberlake",105,8A,47,2025-03-02,07:59,0,"","The 20/20 Experience",2013-03-15,80,41,22,35,10,30,-10,A Minor,4,3UNM3ckb1Qxh4ZDNem6gko,USRC11300062
