#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
50,"We Belong Together","Mariah Carey",140,8B,47,2025-01-16,03:21,73,"christmas","The Emancipation of Mimi",2005-04-12,83,3,0,77,0,0,-8,C Major,4,3LmvfNUQtglbTrydsdIqFU,USIR20500195
51,"Obsessed","Mariah Carey",86,3A,47,2025-01-16,04:02,83,"christmas","Memoirs of an imperfect Angel (International Version)",2009-09-29,74,5,0,37,0,80,-6,A#/B♭ Minor,4,5EGPf0nqO7vEIwsOX6Er98,USUM70973055
52,"Say It Right","Nelly Furtado",117,3B,87,2025-01-16,03:43,85,"","Loose",2006-01-01,87,5,0,81,10,0,-6,C♯/D♭ Major,4,2aI21FnmY7TJVKeMaoQZ0t,USUM70603368
53,"Maneater","Nelly Furtado",133,2B,78,2025-01-16,04:18,86,"","Loose",2006-01-01,80,3,0,79,0,10,-5,F#/G♭ Major,4,4wH4dJgrsxONID6KS2tDQM,USUM70601449
54,"Promiscuous","Nelly Furtado,Timbaland",114,3A,97,2025-01-16,04:02,89,"","Loose",2006-01-01,81,6,0,87,0,10,-6,A#/B♭ Minor,4,2gam98EZKrF9XuOkU13ApN,USUM70603473
55,"1, 2 Step (feat. Missy Elliott)","Ciara,Missy Elliott",113,4A,51,2025-01-16,03:23,78,"hip hop","Goodies",2004-09-27,94,4,0,84,10,0,-11,F Minor,4,7uKcScNXuO3MWw6LowBjW1,USLF20400121
56,"Goodies (feat. Petey Pablo)","Ciara,Petey Pablo",102,4A,65,2025-01-17,03:43,70,"crunk, southern hip hop","Goodies",2004-09-27,83,3,0,87,0,30,-6,F Minor,4,3dFwpxh2yH7C7p9BGEKLVB,USLF20400041
57,"Hotline","Ciara",123,8B,34,2025-01-17,03:23,39,"","Goodies",2004-09-27,96,4,0,11,40,0,-8,C Major,4,11SgGk0IyjzcvRpj6mlisM,USLF20400125
58,"Family Affair","Mary J. Blige",93,1A,55,2025-01-16,04:26,3,"r&b","Reflections - A Retrospective",2006-01-01,91,11,0,97,0,0,-4,G#/A♭ Minor,4,3fYmEIBNpvPZTCrrHPhrCK,USMC10111369
59,"Conceited (There's Something About Remy)","Remy Ma",100,1B,58,2025-01-16,03:39,74,"","There's Something About Remy-Based On A True Story (Explicit)",2006-01-01,67,20,0,56,40,10,-8,B Major,4,2OcBwebjQsdJy76zWvLQvn,USUM70504488
60,"Church (feat. Teddy Verseti)","T-Pain,Teddy Verseti",80,4A,83,2025-01-16,04:01,68,"","Epiphany (Expanded Edition)",2007-06-05,79,7,0,96,10,30,-5,F Minor,4,7cyBdix7HId2onf99SrJBV,USJI10700376
61,"Fergalicious","Fergie,will.i.am",129,1A,58,2025-01-16,04:52,72,"","The Dutchess",2006-09-13,91,6,0,83,30,10,-8,G#/A♭ Minor,4,1D066zixBwqFYqBhKgdPzp,USUM70609117
62,"Clumsy","Fergie",184,10B,56,2025-01-16,04:00,69,"","The Dutchess",2006-09-13,73,19,0,45,10,30,-4,D Major,4,50xeLNGKmskmYUSINhqvfa,USUM70609116
63,"London Bridge","Fergie",91,3B,61,2025-01-16,04:01,69,"","The Dutchess",2006-09-13,77,21,0,63,30,10,-6,C♯/D♭ Major,4,7jRoWfRlLnGYEIEn4t4kbq,USUM70609276
64,"Tipsy - Club Mix","J-Kwon",93,8B,74,2025-01-16,04:03,68,"","Hood Hop",2004-00-00,93,6,0,66,30,0,-6,C Major,4,0jSMveIWvnhDIvzqN74Uc7,USAR10301217
65,"Disco Inferno","50 Cent",97,5B,66,2025-01-16,03:34,77,"old school hip hop, east coast hip hop","The Massacre",2005-03-03,93,21,0,71,20,20,-5,D#/E♭ Major,4,69bHJ9qs5FrUJbKP8xU8uZ,USIR10401085
66,"Candy Shop","50 Cent,Olivia",125,1B,57,2025-01-16,03:29,83,"old school hip hop, east coast hip hop, ","The Massacre",2005-03-03,61,3,0,76,40,30,-8,B Major,5,5D2mYZuzcgjpchVY1pmTPh,USIR10500072
67,"Gunz Come Out","50 Cent",90,2B,94,2025-01-16,04:24,54,"old school hip hop, east coast hip hop","The Massacre",2005-03-03,57,17,0,48,30,10,-2,F#/G♭ Major,4,3iAqQ5F0syAZz1cPGJUeMW,USIR10500276
68,"Señorita","Justin Timberlake",98,3B,63,2025-01-17,04:54,68,"","Justified",2002-11-04,84,7,0,88,0,0,-5,C♯/D♭ Major,4,0aj2QKJvz6CePykmlTApiD,USJI10200363
69,"Cry Me a River","Justin Timberlake",74,1A,65,2025-01-17,04:48,80,"","Justified",2002-11-04,62,58,0,56,10,10,-7,G#/A♭ Minor,4,7Lf7oSEVdzZqTA0kEDSlS5,USJI10200366
70,"Rock Your Body","Justin Timberlake",101,9A,71,2025-01-17,04:27,85,"","Justified",2002-11-04,89,20,0,82,10,0,-6,E Minor,4,1AWQoqb9bSvzTjaLralEkT,USJI10200367
71,"The Way I Are","Timbaland,Keri Hilson,D.O.E.",115,2B,81,2025-01-16,02:59,87,"","Shock Value",2007-01-01,73,18,75,77,0,30,-6,F#/G♭ Major,4,2bLqfJjuC5syrsgDsZfGmn,USUM70722806
