#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
46,"My Way","Limp Bizkit",97,2B,86,2026-05-04,04:32,81,"nu metal, rap metal, alternative metal, rap rock","Chocolate Starfish And The Hot Dog Flavored Water",2000-10-17,58,2,0,61,0,60,-4,F#/G♭ Major,4,2gSVKxPDww9Eep5rdvtdem,USIR10001177
47,"Fine Again","Seether",176,11A,86,2026-05-04,04:03,78,"post-grunge, alternative metal, rock","Disclaimer",2002-01-01,44,0,1,36,0,20,-3,F#/G♭ Minor,4,4eTIe5eqds88bA9ua6p5p6,USWU30200015
48,"Let It Out","Hoobastank",140,2B,97,2026-05-04,03:18,37,"nu metal","The Reason (20th Anniversary)",2024-01-12,45,3,0,48,10,20,-3,F#/G♭ Major,4,6mzOcLeJAgzszTUcaoXo5v,USIR20300698
49,"Running In Circles","Dead Poet Society",142,5B,84,2026-05-04,03:53,61,"","FISSION",2024-01-26,62,0,0,64,0,30,-3,D#/E♭ Major,4,4pEU0NT64oiem9lDT7nuJn,GBPVV2305351
50,"Proud Daddy","Seether",180,4B,58,2026-05-04,03:54,57,"post-grunge, alternative metal, rock","Beneath The Surface",2026-04-17,60,0,3,53,0,0,-6,G#/A♭ Major,4,7GYhyz8hQ8btugI4Uj0wZH,USC4R2445115
51,"Words As Weapons","Seether",110,4A,90,2026-05-04,04:00,68,"post-grunge, alternative metal, rock","Isolate And Medicate (Deluxe Edition)",2014-01-01,59,1,0,61,0,0,-6,F Minor,4,0aYQsp1vZZcX0JBEJvKF7N,QMFMK1400003
52,"Hot Goblin","Em Beihold",123,9A,68,2026-05-04,02:38,52,"","Hot Goblin",2025-09-05,79,39,0,46,0,0,-4,E Minor,4,1AQlvpcPh79BKnoKe1E6Nw,USUM72509409
53,"Static Breather","Hamster",95,2B,46,2026-05-04,02:59,49,"","Static Breather",2026-01-02,87,23,1,45,0,0,-11,F#/G♭ Major,4,03Vy06Lbzt0prVs7Gu3SpY,QZFYX2664590
54,"We Bad, We Know","ZOI,Byfox",112,9B,59,2026-05-04,02:30,59,"","We Bad, We Know",2019-10-23,74,17,12,41,0,20,-7,G Major,4,2gGCt2yXxDxDITx19sxwJJ,TCAEM1913225
55,"Made You Look","ittibitti,Anna Graceman",112,11B,75,2026-05-04,02:46,55,"","Made You Look",2024-08-12,87,9,0,64,10,0,-6,A Major,4,76rB8JQ88jTJ7tNwh33faG,QZZ7S2554340
56,"PUMP THE BREAK","MORGXN",102,3B,54,2026-05-04,03:12,41,"","MERIDIAN",2022-02-16,80,4,0,39,0,30,-5,C♯/D♭ Major,4,7baoqD2YuFgFTqdBwf72PC,QM24S2008278
57,"Crazy Like Me","Emmit Fenn",130,6B,43,2026-05-04,03:00,49,"","Crazy Like Me",2022-04-13,82,45,11,66,10,0,-10,A#/B♭ Major,4,2htdXXYYVmNsnMyukJWcGD,GBKPL2290692
58,"CIGARETTES","Amir Obe",144,11A,38,2026-05-04,03:10,57,"","None Of The Clocks Work",2017-03-30,66,4,0,24,0,10,-8,F#/G♭ Minor,4,3TfTZ3fGLYtR1azsY8iEp4,USUM71701296
59,"Heroine","Maroon 5",121,9B,51,2026-05-04,02:35,70,"pop","Heroine",2026-05-01,88,4,0,92,0,10,-6,G Major,4,04OCeDuqT4ympbgDZ8dcfT,USUM72602831
60,"Punching the Flowers","Death Cab for Cutie",148,8A,94,2026-05-04,03:11,60,"","Punching the Flowers",2026-04-28,65,3,4,96,0,0,-4,A Minor,4,56es3ImztwXSwpYmtS6c4A,USEP42604002
61,"She Does It Right","The Black Keys",123,9B,71,2026-05-04,03:43,64,"blues rock, garage rock, modern blues, rock","Peaches!",2026-05-01,46,0,0,52,0,20,-5,G Major,4,1pO3dqvwGvCQzRQV67xfZd,USWB12504974
62,"You Got to Lose","The Black Keys",188,11B,93,2026-05-04,03:17,56,"blues rock, garage rock, modern blues, rock","Peaches!",2026-05-01,26,1,0,53,0,30,-5,A Major,4,3kGEzVNvgUCaHS1QiAHxXs,USWB12504972
63,"jupiter","almost monday",104,2A,82,2026-05-08,03:02,64,"","DIVE",2024-09-25,65,1,0,93,0,0,-5,D#/E♭ Minor,4,4BiiGfe1QtSpsiZDvA4Pmd,USHR12448523
64,"Pepper","Death Cab for Cutie",119,4B,74,2026-05-08,02:48,46,"","Asphalt Meadows",2022-09-16,79,2,1,69,0,10,-8,G#/A♭ Major,4,5p0bEz7DNsULez2X9yrNGa,USAT22204472
65,"Here to Forever","Death Cab for Cutie",158,10B,77,2026-05-08,03:46,48,"","Asphalt Meadows",2022-09-16,62,7,0,93,0,10,-8,D Major,4,7Cva2EgJougx6O6M5xgWAq,USAT22204470
66,"Picking Dragons' Pockets","Modest Mouse",180,1B,76,2026-05-08,04:36,59,"indie rock, indie, alternative rock","Picking Dragons' Pockets",2026-04-21,54,1,2,71,0,10,-5,B Major,4,2k1VofAVg8rdoXSG7p0oWW,USA2P2609800
67,"Outrun This Feeling","Elle Coves",120,9B,72,2026-05-08,02:56,33,"","Selfishly Inclined",2024-03-13,67,3,0,30,0,10,-5,G Major,3,5pI9tVNPYhWrxBwV1IlfV8,US23A1578741
68,"Animal","Miike Snow",118,12A,73,2026-05-08,04:24,62,"alternative dance","Miike Snow (Deluxe Edition)",2009-05-22,77,1,0,69,0,0,-7,C♯/D♭ Minor,4,0X9wubEYVnWE6S4p03ezrx,GBARL0900399
69,"Don't Dance","3OH!3",80,7A,76,2026-05-08,03:16,39,"","3OH!3",2007-07-23,57,19,0,70,20,0,-3,D Minor,4,53BirqAVvxjDPQCH316BNM,TCABN1385334
70,"Hey","Lil Jon,3OH!3",132,8B,76,2026-05-08,03:35,43,"crunk, ","Crunk Rock (Deluxe)",2010-01-01,69,0,0,51,0,10,-4,C Major,4,5l9D0ugfAeQ6cgiYb2ay65,USUM71013761
