#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
119,"Pretty Pimpin","Kurt Vile",91,4B,66,2023-04-02,04:58,0,"","b'lieve i'm goin down...",2015-09-25,57,9,31,76,0,0,-9,G#/A♭ Major,4,3l9eg9RtisizG12a1D6nZl,USMTD1506585
120,"Fun","Sir Sly",144,11B,68,2023-04-02,03:52,52,"","Don't You Worry, Honey",2017-06-30,63,0,21,86,0,0,-8,A Major,4,7plcUmQeFLphpul81MjBxk,USUM71705735
121,"All Of Me (feat. Travis Barker)","The Score,Travis Barker",120,10B,75,2023-04-02,02:43,0,"rap rock","All Of Me",2020-07-24,66,0,0,16,0,10,-6,D Major,4,6Yx4AmuHnZ3loElFebyCYy,USUM72014229
122,"Lonely","Palaye Royale",148,7A,62,2023-04-02,03:06,0,"","Lonely",2020-03-13,62,6,0,48,0,0,-6,D Minor,4,4w6K8eMuWck8OSJ1fdvU9e,USYFZ2031305
123,"30","Badflower",135,11B,97,2023-04-02,03:46,51,"post-grunge","30",2020-07-17,55,0,0,37,10,0,-4,A Major,3,6nipZlJiUvI0I7lCf1Z7Li,USCJY2054091
124,"Speaking Off the Record","Hotel Mira",121,10A,46,2023-04-02,03:29,0,"","Perfectionism",2020-02-14,73,3,0,10,0,10,-8,B Minor,4,2aNt4BQqpk6bUOti6UTeZV,CAB391902454
125,"Bad Ideas - Single Edit","Childe",84,8B,71,2023-04-02,03:10,12,"","Bad Ideas",2020-04-22,57,66,0,50,0,30,-6,C Major,4,6NdS9fOY6Xg1dPzoYTYgWj,GBPVV2003086
126,"Turn","The Wombats",105,3B,85,2023-04-02,03:27,0,"indie","Turn",2017-12-06,53,1,0,38,0,0,-4,C♯/D♭ Major,4,4GxWee692irccH1QOmRRLl,GBWWP1703234
127,"Afraid - Spotify Sessions Curated by Jim Eno","The Neighbourhood",84,11A,76,2023-04-02,04:10,36,"","Spotify Sessions",2013-06-18,47,17,0,39,0,10,-7,F#/G♭ Minor,4,2LEFfsq272ijpJPZuKen8Z,USSM11303071
128,"Pink","Two Feet",117,8A,45,2023-04-02,02:04,54,"","Pink",2020-03-13,69,32,0,52,0,10,-7,A Minor,4,4IHiN5A0ythEPmWIKSc7gc,USUM71917945
129,"Don't","Ed Sheeran",95,3B,61,2023-04-02,03:39,73,"soft pop","x (Deluxe Edition)",2014-06-21,81,1,0,85,0,60,-7,C♯/D♭ Major,4,1huvTbEYtgltjQRXzrNKGi,GBAHS1400090
130,"Grey","Two Feet",120,8B,72,2023-04-02,03:22,0,"","Grey",2020-01-24,56,0,79,58,0,10,-6,C Major,4,1BXDOKw1wayAznyNIfHmv7,USUM72000848
131,"Los Angeles","Sugarcult",155,3A,82,2023-04-02,03:57,56,"pop punk, punk, emo","Lights Out",2006-09-12,51,0,0,60,0,0,-5,A#/B♭ Minor,4,5dJqHtAc4toOPTRX9xfOB6,US2CS0600586
132,"555","Jimmy Eat World",105,2B,51,2023-04-02,03:41,43,"emo, pop punk","Surviving",2019-10-18,42,1,0,19,0,0,-8,F#/G♭ Major,4,2TJkd845G0ocbd0m5jLroC,USRC11901701
133,"Heartbreak","Jamie N Commons",110,10B,67,2023-04-02,03:11,20,"southern gothic","Fever Dreams",2019-08-09,65,1,1,17,0,10,-8,D Major,4,2yBjXLhfcStNrYEFAs2YSp,USUM71905798
134,"Mission","Catfish and the Bottlemen",128,1A,84,2023-04-02,03:43,46,"indie, indie rock","The Balance",2019-04-26,40,0,0,41,0,20,-5,G#/A♭ Minor,3,3LirkthakHFNj98PIO9oan,GBUM71806859
135,"Trampoline","SHAED",127,6A,41,2023-04-02,03:04,3,"","MELT",2018-09-21,69,49,0,54,0,0,-8,G Minor,4,0lsRatBUs9HNIZAmoGABzk,QZ47A1800201
136,"Superposition","Young the Giant",170,9B,70,2023-04-02,03:50,70,"","Mirror Master",2018-10-12,59,0,3,43,0,10,-5,G Major,4,67YPjbcxUypwNOwYBZquq1,USAT21810536
137,"Tunnel","Michigander",105,9A,79,2023-04-02,03:52,17,"","Tunnel",2018-08-10,58,5,1,55,0,10,-7,E Minor,4,6mR0BGKu6lot3vFM6N6qp4,QZDA71815033
138,"Come Follow Me Down","George Taylor",79,12A,74,2023-04-02,03:12,37,"","Come Follow Me Down",2018-05-11,58,51,0,20,0,0,-6,C♯/D♭ Minor,4,5RPx9i0nwUdzpvJcYFTe1D,QM24S1811100
139,"Clover","Cold Weather Company",138,4B,71,2023-04-02,04:14,8,"ambient folk","Clover",2017-09-01,56,46,1,33,0,10,-6,G#/A♭ Major,4,46atQKZ3Yc1Lfe6bzZmh3U,ushm81728038
140,"The Suburbs","Mr Little Jeans",70,10B,44,2023-04-02,05:07,0,"chillwave","Pocketknife",2014-01-01,49,23,1,49,0,10,-11,D Major,4,5iKoarDSV0EA1JN10Bljr5,AUBM01100272
141,"Manic","Coleman Hell",100,1A,77,2023-04-02,03:26,2,"","Manic",2018-01-31,66,7,0,69,20,10,-7,G#/A♭ Minor,4,6CbMabu8jZmKGIYP8EZlS9,CAB391802016
142,"Numb","MEG MYERS",82,7B,69,2023-04-02,04:22,43,"","Take Me To The Disco",2018-07-20,51,1,0,29,0,10,-3,F Major,4,3XMyREykeptNpvd0tE75xw,QMCE31801717
143,"Laugh It Off","Chelsea Jade",94,8B,52,2023-04-02,04:13,20,"","Laugh It Off",2018-06-08,76,2,0,41,0,10,-8,C Major,4,2ZBwNo9Adshmp8gffSubLS,CA5KR1814917
144,"Rolls Along","HARE",74,9A,40,2023-04-02,03:52,14,"","Rolls Along",2018-03-23,59,56,0,26,0,10,-8,E Minor,4,7M6leGrw3CqVTSJOom4WhG,GBMJG1803959
145,"Cry Baby","The Neighbourhood",108,9A,66,2023-04-02,03:55,78,"","Wiped Out!",2015-10-30,58,0,0,34,0,10,-5,E Minor,4,0EfsDEYaSjGYd66Pr881nq,USSM11506744
146,"A Little Death","The Neighbourhood",88,11A,76,2023-04-02,03:29,73,"","Thank You,",2012-12-18,53,0,0,34,0,10,-5,F#/G♭ Minor,4,0Ot6e3wYVQQ1Us9PM977jE,USSM11206332
147,"Indigo Puff","Sundara Karma",142,10B,56,2023-04-02,03:51,48,"indie","Indigo Puff",2014-00-00,59,0,0,41,0,10,-5,D Major,4,3pJQY7UuX0DcE8pgLZhCjf,GB45A1400096
148,"Free Animal","Foreign Air",80,4A,58,2023-04-02,03:00,61,"","For the Light",2016-09-23,58,9,0,41,0,0,-7,F Minor,4,6pnD89Q888HUHhcwQUTky8,TCACJ1573640
