#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
230,"7 rings","Ariana Grande",140,12A,32,2026-03-11,02:58,86,"pop","thank u, next",2019-02-08,78,59,0,33,30,0,-11,C♯/D♭ Minor,4,6ocbgoVGwYJhOv1GgI9NsF,USUM71900110
231,"bad guy","Billie Eilish",135,9B,43,2026-03-11,03:14,83,"","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,70,33,13,56,30,10,-11,G Major,4,2Fxmhks0bxGSBdJ92vM42m,USUM71900764
232,"bury a friend","Billie Eilish",120,4B,39,2026-03-11,03:13,75,"","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,91,74,16,20,30,10,-15,G#/A♭ Major,4,4SSnFejRGlZikf02HLewEF,USUM71900770
233,"my strange addiction","Billie Eilish",100,1A,31,2026-03-11,02:59,76,"","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,94,35,0,56,30,10,-11,G#/A♭ Minor,4,3Tc57t9l2O8FwQZtQOvPXK,USUM71900769
234,"Intentions (feat. Quavo)","Justin Bieber,Quavo",148,11B,55,2026-03-11,03:32,82,"","Changes",2020-02-14,81,30,0,88,0,10,-7,A Major,4,4umIPjkehX1r7uhmGvXiSV,USUM72001302
235,"Yummy","Justin Bieber",146,8A,51,2026-03-11,03:28,77,"","Changes",2020-02-14,68,35,0,50,10,10,-7,A Minor,4,16wAOAZ2OkqoIDN7TpChjR,USUM71923046
236,"good 4 u","Olivia Rodrigo",167,11B,66,2026-03-11,02:58,85,"","SOUR",2021-05-21,56,34,0,69,10,0,-5,A Major,4,4ZtFanR9U6ndgddUvNcjcG,USUG12101245
237,"jealousy, jealousy","Olivia Rodrigo",164,3A,57,2026-03-11,02:53,83,"","SOUR",2021-05-21,70,20,0,70,10,0,-6,A#/B♭ Minor,4,0MMyJUC3WNnFS1lit5pTjk,USUG12101248
238,"1 step forward, 3 steps back","Olivia Rodrigo",169,10B,20,2026-03-11,02:43,79,"","SOUR",2021-05-21,47,94,0,42,10,10,-13,D Major,4,4wcBRRpIfesgcyUtis7PEg,USUG12101244
239,"Lavender Haze","Taylor Swift",97,6A,45,2026-03-11,03:22,72,"","Midnights",2022-10-21,74,23,0,10,0,10,-11,G Minor,4,5jQI2r1RdgtuT8S3iG8zFC,USUG12205734
240,"Vigilante Shit","Taylor Swift",80,9A,27,2026-03-11,02:44,68,"","Midnights",2022-10-21,87,17,0,17,30,10,-11,E Minor,4,1xwAWUI6Dj0WGC3KiUPN0O,USUG12205714
241,"exes","Tate McRae",137,4A,57,2026-03-11,02:39,82,"","THINK LATER",2023-12-08,82,17,0,61,0,10,-7,F Minor,4,4E63weMCaNZuGPEFMnuEi8,USRC12302756
242,"greedy","Tate McRae",111,11A,71,2026-03-11,02:09,66,"","THINK LATER",2023-12-08,75,28,0,86,0,20,-4,F#/G♭ Minor,1,4kfSXPK13aXkLzuz02hCSC,USRC12301932
243,"hurt my feelings","Tate McRae",98,10B,83,2026-03-11,02:02,71,"","THINK LATER",2023-12-08,67,2,0,27,0,10,-4,D Major,4,4mFcwFOlSCxp6hjemRXwpd,USRC12302989
244,"Pink Pony Club","Chappell Roan",107,2B,65,2026-03-11,04:18,83,"","The Rise and Fall of a Midwest Princess",2023-09-22,61,40,0,51,0,10,-6,F#/G♭ Major,4,1k2pQc5i348DCHwbn5KTdc,USAT22001300
245,"Femininomenon","Chappell Roan",125,5A,76,2026-03-11,03:39,76,"","The Rise and Fall of a Midwest Princess",2023-09-22,61,14,0,24,0,10,-5,C Minor,4,53IRnAWx13PYmoVYtemUBS,USUG12302738
246,"Manchild","Sabrina Carpenter",123,9B,69,2026-03-11,03:33,91,"pop","Man’s Best Friend",2025-08-29,73,10,0,84,0,30,-5,G Major,4,2BwO5K8Q7EPAJSGze3AAh9,USUM72504354
247,"My Man on Willpower","Sabrina Carpenter",120,6B,78,2026-03-11,03:17,81,"pop","Man’s Best Friend",2025-08-29,61,9,0,43,0,10,-3,A#/B♭ Major,4,3EMfeKtNK4q4k3sVjwg5Yy,USUM72504356
248,"Nobody’s Son","Sabrina Carpenter",174,10B,74,2026-03-11,03:02,85,"pop","Man’s Best Friend",2025-08-29,45,34,0,65,0,0,-5,D Major,4,4SRShYMtFIGgnOU7iBicMH,USUM72504443
249,"Messy","Lola Young",111,11B,55,2026-03-11,04:44,83,"","Messy",2024-05-30,80,11,0,65,0,10,-6,A Major,4,3SKH53SPQbEnZR4cJPVaz2,GBUM72401610
250,"Hey","Backstreet Boys",174,10B,56,2026-03-11,03:26,54,"","Hey",2025-02-14,39,9,0,16,0,10,-7,D Major,3,6XEQbfYGsJlrl5agnu5b1y,USRC12402496
