#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
34,"Breaking the Habit","Linkin Park",100,9A,87,2025-03-04,03:16,57,"nu metal, rap metal, rock, alternative metal","Meteora (Bonus Edition)",2003-03-25,58,11,0,59,0,10,-4,E Minor,4,4HcDu9IGRCvSTJE4yW5Ugv,USWB10300470
35,"In the End","Linkin Park",105,2A,86,2025-03-04,03:36,91,"nu metal, rap metal, rock, alternative metal","Hybrid Theory (Bonus Edition)",2000-10-24,56,1,0,40,0,20,-6,D#/E♭ Minor,4,60a0Rd6pjrkxjPbaKzXjfq,USWB10002407
36,"Runaway","Linkin Park",109,9B,88,2025-03-04,03:03,76,"nu metal, rap metal, rock, alternative metal","Hybrid Theory (Bonus Edition)",2000-10-24,64,1,0,45,0,20,-5,G Major,4,6xtQ23d8GEXgcxyUKPtwc5,USWB10002406
37,"My December","Linkin Park",100,8B,59,2025-03-04,04:20,63,"nu metal, rap metal, rock, alternative metal","Hybrid Theory (Bonus Edition)",2000-10-24,73,38,1,72,0,10,-9,C Major,4,0fxGA5lxrdYNYoE7yJxTNZ,USWB10003250
38,"This Is War","Thirty Seconds To Mars",160,2B,72,2025-03-04,05:26,47,"","This Is War",2009-01-01,40,7,0,22,0,20,-5,F#/G♭ Major,4,1C4kEFOxvrFDoiTPm0mXT5,USVI20900430
39,"Hurricane","Thirty Seconds To Mars",125,3A,75,2025-03-04,06:12,45,"","This Is War",2009-01-01,53,4,0,28,0,20,-6,A#/B♭ Minor,4,7jSyWNuHjjwJXr1SQCCAhB,USVI20900432
40,"Closer To The Edge","Thirty Seconds To Mars",140,2B,95,2025-03-04,04:33,47,"","This Is War",2009-01-01,50,1,0,10,10,0,-4,F#/G♭ Major,4,2M5eApKOG4gczqxFI6erk8,USVI20900433
41,"Night Of The Hunter","Thirty Seconds To Mars",116,2A,90,2025-03-04,05:40,33,"","This Is War",2009-01-01,52,1,0,26,0,30,-4,D#/E♭ Minor,4,59pXfeBbCdWSx0Nqn8wKrS,USVI20900429
42,"Search And Destroy","Thirty Seconds To Mars",135,8A,78,2025-03-04,05:38,28,"","This Is War",2009-01-01,56,0,0,37,0,10,-6,A Minor,4,0ZX5WYRg59qcTpKX8d6JPZ,USVI20900435
43,"Stranger In A Strange Land","Thirty Seconds To Mars",175,3A,85,2025-03-04,06:54,26,"","This Is War",2009-01-01,49,2,28,59,0,10,-8,A#/B♭ Minor,4,57yYp2k1facSi6R1nNrtKB,USVI20900437
44,"Heart-Shaped Box","Nirvana",203,3B,64,2025-03-04,04:41,83,"grunge, rock","In Utero (Deluxe Edition)",1993-09-21,26,20,3,38,0,0,-10,C♯/D♭ Major,4,11LmqTE2naFULdEP94AUBa,USGF19960703
45,"Dumb","Nirvana",114,2B,40,2025-03-04,02:31,54,"grunge, rock","In Utero (Deluxe Edition)",1993-09-21,70,43,65,88,0,10,-14,F#/G♭ Major,4,2JLMHADAyossZlBcpc8TDs,USGF19960706
46,"Come As You Are","Nirvana",120,9A,82,2025-03-04,03:38,82,"grunge, rock","Nevermind (Remastered)",1991-09-26,50,0,0,54,0,0,-6,E Minor,4,4P5KoWXOxwuobLmHXLMobV,USGF19942503
47,"Smells Like Teen Spirit","Nirvana",117,3B,91,2025-03-04,05:01,82,"grunge, rock","Nevermind (Remastered)",1991-09-26,50,0,0,72,0,10,-5,C♯/D♭ Major,4,5ghIJDpPoe3CfHMGu71E6T,USGF19942501
48,"Lithium","Nirvana",123,9B,66,2025-03-04,04:17,74,"grunge, rock","Nevermind (Remastered)",1991-09-26,68,0,0,49,0,0,-6,G Major,4,2YodwKJnbPyNKe8XXSE9V7,USGF19942505
49,"Polly","Nirvana",121,7A,38,2025-03-04,02:53,58,"grunge, rock","Nevermind (Remastered)",1991-09-26,83,88,30,54,0,10,-11,D Minor,4,3tlXDvaNrrOmdvG0XVUOcv,USGF19942506
50,"Something In The Way","Nirvana",105,4B,20,2025-03-04,03:52,71,"grunge, rock","Nevermind (Remastered)",1991-09-26,43,75,26,7,0,10,-13,G#/A♭ Major,4,1nFtiJxYdhtFfFtfXBv06s,USGF19942512
51,"Hate Me","Blue October",93,9A,69,2025-03-04,06:20,34,"","Foiled",2006-01-01,46,51,0,19,0,10,-6,E Minor,4,4mbscHErDrJvBYZNRNjeSj,USUM70600411
52,"Into The Ocean","Blue October",108,8B,61,2025-03-04,03:59,33,"","Foiled",2006-01-01,76,27,0,39,0,10,-6,C Major,4,4k5bgQg5GwRnCU6aYXfoIS,USUM70600409
53,"You Make Me Smile","Blue October",93,10B,78,2025-03-04,04:21,30,"","Foiled",2006-01-01,49,16,0,34,0,10,-5,D Major,4,10RXsiIp2WfbnnU3tYWYrf,USUM70600407
54,"Overweight","Blue October",79,8B,79,2025-03-04,04:24,33,"","Foiled",2006-01-01,47,15,0,70,0,10,-6,C Major,4,45atiun6nkdVJiLnOgqWu9,USUM70601124
55,"X-Amount Of Words","Blue October",105,4B,74,2025-03-04,04:14,28,"","Foiled",2006-01-01,67,4,0,58,0,60,-9,G#/A♭ Major,4,71qMul0sKtmnVRecL9mJJG,USUM70600414
56,"Say It","Blue October",110,8A,86,2025-03-04,03:38,44,"","Approaching Normal",2009-01-01,59,0,0,55,0,10,-7,A Minor,4,7q8OD5NacFEKikwwBtjQNo,USUM70953573
57,"Weight Of The World","Blue October",100,12B,44,2025-03-04,04:04,26,"","Approaching Normal",2009-01-01,59,4,0,26,0,20,-9,E Major,4,6H53MYrvMD9yVIowE5qCpB,USUM70953571
58,"Dirt Room","Blue October",140,11A,92,2025-03-04,03:24,41,"","Approaching Normal",2009-01-01,53,0,0,46,10,0,-7,F#/G♭ Minor,4,4PkYiPWfPjavw3aTEPWBXS,USUM70900855
59,"My Never","Blue October",103,12B,29,2025-03-04,03:45,26,"","Approaching Normal",2009-01-01,58,63,0,4,0,10,-11,E Major,4,5SDPZJDWpLpA6zSbxwtLUR,USUM70953585
60,"Smile Like You Mean It","The Killers",125,2A,97,2025-03-04,03:54,73,"alternative rock","Hot Fuss",2004-00-00,35,0,1,38,10,20,-4,D#/E♭ Minor,4,3KANrKOFYyAxfjQJHkgBdb,USIR20400275
61,"Somebody Told Me","The Killers",138,3A,97,2025-03-04,03:17,85,"alternative rock","Hot Fuss",2004-00-00,50,0,0,69,0,10,-5,A#/B♭ Minor,4,6PwjJ58I4t7Mae9xfZ9l9v,USIR20400195
62,"Mr. Brightside","The Killers",148,3B,91,2025-03-04,03:42,93,"alternative rock","Hot Fuss",2004-00-00,35,0,0,24,0,10,-5,C♯/D♭ Major,4,003vvx7Niy0yvhvHt4a68B,USIR20400274
63,"All These Things That I've Done","The Killers",118,2B,70,2025-03-04,05:01,78,"alternative rock","Hot Fuss",2004-00-00,54,0,0,21,0,10,-7,F#/G♭ Major,4,5vollujufHY0jMZxx77VWr,USIR20400269
64,"Read My Mind","The Killers",132,3B,92,2025-03-04,04:06,74,"alternative rock","Sam's Town",2006-09-27,54,1,0,33,0,10,-3,C♯/D♭ Major,4,7cX4PJz1old9fyFI8RlfgW,USUM70605406
65,"When You Were Young","The Killers",130,1B,99,2025-03-04,03:40,81,"alternative rock","Sam's Town",2006-09-27,47,0,5,32,10,20,-3,B Major,4,70wYA8oYHoMzhRRkARoMhU,USUM70605164
66,"Sam's Town","The Killers",141,11A,96,2025-03-04,04:06,56,"alternative rock","Sam's Town",2006-09-27,27,0,1,44,10,70,-5,F#/G♭ Minor,4,77Kh98jRHI40rIAKnBs7cl,USUM70605405
67,"Bones","The Killers",140,11B,90,2025-03-04,03:47,61,"alternative rock","Sam's Town",2006-09-27,47,0,12,57,0,0,-4,A Major,4,4shKoD4U0rsE6UDjyPEjyK,USUM70605407
68,"Conquistador","Thirty Seconds To Mars",136,2B,96,2025-03-04,03:12,45,"","LOVE LUST FAITH + DREAMS",2013-05-17,55,0,0,46,0,10,-5,F#/G♭ Major,4,2vesdp3VWtThIKeLdxHmFP,USVI21300020
69,"Up In The Air","Thirty Seconds To Mars",124,10A,86,2025-03-04,04:35,56,"","LOVE LUST FAITH + DREAMS",2013-05-17,48,1,0,45,0,20,-4,B Minor,4,0zqwz7SNny9fwqSDpIu4qN,USVI21300017
70,"City Of Angels","Thirty Seconds To Mars",105,10B,80,2025-03-04,05:02,55,"","LOVE LUST FAITH + DREAMS",2013-05-17,57,8,0,15,0,0,-6,D Major,4,1dUU2RYiMZ9HCk6CB9Akup,USVI21300021
71,"The Race","Thirty Seconds To Mars",120,8A,66,2025-03-04,03:40,38,"","LOVE LUST FAITH + DREAMS",2013-05-17,55,3,0,22,0,20,-6,A Minor,4,6Xo6taj3pa6TVHWGJqxo8o,USVI21300022
72,"End Of All Days","Thirty Seconds To Mars",98,5A,51,2025-03-04,04:46,39,"","LOVE LUST FAITH + DREAMS",2013-05-17,55,11,0,11,0,0,-10,C Minor,3,5aW4kes1vtZFKqfRiWUBbK,USVI21300026
73,"Northern Lights","Thirty Seconds To Mars",95,3B,90,2025-03-04,04:44,39,"","LOVE LUST FAITH + DREAMS",2013-05-17,54,1,0,40,0,10,-5,C♯/D♭ Major,4,6U8fmOpFp0blrUEU5cypxl,USVI21300028
