#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
98,"Thank God I'm Not You","HIMALAYAS",126,10A,83,2026-03-11,03:14,56,"","Thank God I'm Not You",2017-05-12,54,0,1,77,0,0,-4,B Minor,4,65cQN8pUC0dkKryUhEqJPh,USCGJ1798848
99,"Too Sweet","Hozier",117,6B,62,2026-03-09,04:11,81,"","Unreal Unearth: Unaired",2024-08-19,74,3,0,93,0,0,-6,A#/B♭ Major,4,76JKIsdKrAfWUMjaA0u7v5,USSM12401865
100,"Movement","Hozier",144,12A,50,2026-03-09,03:57,69,"","Wasteland, Baby!",2019-03-01,38,16,0,15,0,0,-6,C♯/D♭ Minor,4,1djzKW3eYLyzjjHXazEWWh,USSM11806792
101,"Would That I","Hozier",131,7B,53,2026-03-09,04:28,74,"","Wasteland, Baby!",2019-03-01,52,24,1,50,0,10,-6,F Major,4,37zuIvk4KBkAxxLJsxJaHq,USSM11809035
102,"Greenback Boogie","Ima Robot",143,6B,54,2026-03-09,04:57,47,"","Greenback Boogie",2015-12-11,55,42,1,28,0,60,-10,A#/B♭ Major,4,74RBxG1kzNOYOgDGn5RO8S,USA2B1011801
103,"Peaches","In The Valley Below",104,1A,52,2026-03-09,04:45,59,"","The Belt",2014-01-01,51,0,2,5,0,10,-8,G#/A♭ Minor,4,0JsRZWdSquAQtgyJO8mhLA,QMF5G1300001
104,"The Day I Die","ISLAND",132,11A,54,2026-03-09,03:22,41,"","Feels Like Air",2018-04-06,64,4,0,64,0,0,-6,F#/G♭ Minor,4,27BrerRuQ8H2nqXuiKtBah,USJMZ1800003
105,"Stoned on You","Jaymes Young",154,4A,51,2026-03-09,03:24,44,"","Feel Something",2017-06-23,69,56,16,77,0,10,-9,F Minor,4,7LJzs1Kr8kW3d6cFTCueNV,USAT21700625
106,"Don't You Know","Jaymes Young",112,4A,70,2026-03-09,04:08,51,"","Feel Something",2017-06-23,75,18,0,76,0,10,-9,F Minor,4,4f38RwYxPBNhdvng6rAqEA,USAT21700624
107,"God Needs The Devil","Jonah Kagen",81,8A,53,2026-03-09,03:12,80,"folk pop","God Needs The Devil",2024-05-03,55,64,0,29,0,0,-8,A Minor,4,3nEotpBFeXq0OJstuHzwDP,USAR12400126
108,"Candy Land","Jonah Kagen",92,3B,62,2026-03-09,04:08,47,"folk pop","Sunflowers and Leather",2025-09-05,53,51,0,59,0,0,-7,C♯/D♭ Major,4,2KkwCBlsNPZEoqIpsJsEr0,USAR12500178
109,"It's A Trip!","Joywave",98,1A,72,2026-03-09,03:03,59,"","Content",2017-07-28,67,9,0,73,0,20,-5,G#/A♭ Minor,4,6IY3cC281mz9q0bViUEldz,USHR11737993
110,"Obsession","Joywave",102,10A,84,2026-03-09,03:06,49,"","Possession",2020-03-13,66,1,0,88,0,20,-5,B Minor,4,3BUEXULG9L4AZDEh9CePFE,USHR11939279
111,"Suit and Jacket","Judah & the Lion",164,6B,58,2026-03-09,03:42,56,"folk pop, christian folk","Folk Hop n' Roll (Deluxe)",2016-03-04,45,22,0,11,0,10,-9,A#/B♭ Major,4,3ILLqwupo1Aa6PBNXxV4ey,QMGSG1700002
112,"Stalk","Kae Sun",160,1B,75,2026-03-09,03:18,0,"","Stalk",2017-10-13,79,5,0,76,20,30,-7,B Major,4,0mxlrwadUT4uqD7XbKhvGl,CA6E81700003
113,"Blood In The Cut","K.Flay",130,10B,66,2026-03-09,03:08,60,"","Every Where Is Some Where",2017-04-07,77,12,2,64,0,10,-5,D Major,4,4q604hQba5940BbOoaenmz,USUM71607030
114,"Damage Done","Kita Alexander",118,11A,48,2026-03-09,03:58,31,"","Damage Done",2016-11-21,75,11,0,69,0,10,-7,F#/G♭ Minor,4,09TSAykx6dM7ml7oX5mrbn,AUWA01600500
115,"Take It From Me","KONGOS",173,10A,74,2026-03-09,03:10,51,"","Egomaniac",2016-06-10,56,6,0,76,10,30,-7,B Minor,4,1oxPrSHvcFiX9cqiQXCIHE,USSM11600937
116,"Bad Habit","The Kooks",123,5A,88,2026-03-11,03:41,62,"indie, indie rock","Listen",2014-01-01,73,5,0,85,0,10,-4,C Minor,4,3huV7eiNpaQlCB3LbZi9bB,GBUM71401804
117,"Pretty Pimpin","Kurt Vile",91,4B,66,2026-03-09,04:58,59,"","b'lieve i'm goin down...",2015-09-25,57,9,31,76,0,0,-9,G#/A♭ Major,4,47cNDW1xyM03mT2kseO41a,USMTD1506585
118,"Formula (From  Euphoria: Season 1  Soundtrack)","Labrinth",145,1B,66,2026-03-09,01:31,80,"","Euphoria (Original Score from the HBO Series)",2019-10-04,57,4,6,23,0,10,-6,B Major,4,6EtKlIQmGPB9SX8UjDJG5s,USQX91902497
119,"Still Don't Know My Name (From  Euphoria: Season 1  Soundtrack)","Labrinth",90,7B,63,2026-03-09,02:33,76,"","Euphoria (Original Score from the HBO Series)",2019-10-04,32,47,26,31,10,20,-6,F Major,1,6N22FZs2ZhPBYi3b9XPajV,USQX91902507
120,"Mount Everest","Labrinth",88,5A,43,2026-03-09,02:37,80,"","Imagination & the Misfit Kid",2019-11-22,49,24,7,44,20,0,-7,C Minor,4,1ZdhOMWyFR8Iv9eylMGYg2,GBHMU1800032
121,"Loud(y)","Lewis Del Mar",140,8A,59,2026-03-09,04:09,44,"","Lewis Del Mar",2016-10-07,72,30,0,48,0,0,-7,A Minor,4,5DOadSIDaKFwUPcbcbDv5J,USSM11509018
122,"Painting (Masterpiece)","Lewis Del Mar",92,2B,86,2026-03-09,04:03,48,"","Lewis Del Mar",2016-10-07,73,28,0,71,0,0,-5,F#/G♭ Major,4,4kK14radw0XfwxJDPt9tnP,USSM11605396
123,"Malt Liquor","Lewis Del Mar",122,4B,72,2026-03-09,04:21,41,"","Lewis Del Mar",2016-10-07,71,49,5,35,10,10,-8,G#/A♭ Major,4,4g5MorMCNI2aOwEBSov4RT,USSM11509020
