#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
128,"Youth","Daughter",151,8B,48,2025-03-04,04:11,35,"","Wild Youth",2012-01-01,59,62,0,42,0,10,-13,C Major,4,6vBhxOY5L0DJ7QSUxRuiAd,USYAH1200347
129,"Landfill","Daughter",126,10A,47,2025-03-04,04:23,44,"","His Young Heart",2012-01-01,62,77,0,40,0,10,-8,B Minor,4,7e4KdOOrZ1I4ybWpeDd3ow,USYAH1200341
130,"Candles","Daughter",155,2B,45,2025-03-04,04:53,47,"","His Young Heart",2012-01-01,40,21,0,17,0,0,-12,F#/G♭ Major,4,0jraO2dcqNVamQ4drjDt4l,USYAH1200343
131,"Where the Time Went","Ex:Re,Josephine Stephenson,12 Ensemble",97,3B,19,2025-03-04,04:16,20,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,40,71,0,21,0,10,-14,C♯/D♭ Major,3,5BgjyxVWI11cH36rzCIkh9,GBAFL2000451
132,"Romance","Ex:Re,Josephine Stephenson,12 Ensemble",58,11B,18,2025-03-04,06:47,20,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,12,55,0,12,0,10,-15,A Major,4,5M4cvsIfpAIzFcFHtDvcb3,GBAFL2000454
133,"The Dazzler","Ex:Re,Josephine Stephenson,12 Ensemble",134,11B,16,2025-03-04,04:44,17,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,20,73,5,11,0,10,-16,A Major,4,622oH8Sm9hZaR9wiLracO1,GBAFL2000455
134,"Too Sad","Ex:Re,Josephine Stephenson,12 Ensemble",113,12A,8,2025-03-04,05:45,16,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,26,83,0,4,0,10,-15,C♯/D♭ Minor,4,634BbZtRlgkpWZIX3ytEbi,GBAFL2000456
135,"Liar","Ex:Re,Josephine Stephenson,12 Ensemble",83,3A,23,2025-03-04,04:36,12,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,38,74,12,19,0,0,-15,A#/B♭ Minor,4,08yQOsu5UfEzrMk9xQJjTs,GBAFL2000457
136,"5AM","Ex:Re,Josephine Stephenson,12 Ensemble",117,9A,12,2025-03-04,03:41,15,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,30,91,0,5,0,10,-17,E Minor,4,08rkQly80pDeIvY2uQKC2z,GBAFL2000459
137,"My Heart","Ex:Re,Josephine Stephenson,12 Ensemble",87,12A,20,2025-03-04,05:20,12,"art pop, choral","Ex:Re with 12 Ensemble",2021-02-19,12,39,53,5,0,70,-17,C♯/D♭ Minor,5,6NIJhiLIEUssFDBJBi2rR6,GBAFL2000460
138,"To Build A Home","The Cinematic Orchestra,Patrick Watson",148,11B,13,2025-03-04,06:10,67,"nu jazz, downtempo, ","Ma Fleur",2007-06-05,26,89,35,8,0,10,-15,A Major,4,3AqPL1n1wKc5DVFFnYuJhp,GBCEL0700226
139,"The Funeral","Band of Horses",122,5A,76,2025-03-04,05:22,72,"","Everything All The Time",2006-03-21,32,2,0,10,0,10,-6,C Minor,4,5lRzWDEe7UuedU2QPsFg0K,USSUB0669004
